Participant,Age,Gender,States,Nike(Awareness),Nike(Consideration),Nike(Purchase),BrandPreference,Nike_OA,OA_Sentiment,comfortable,uncomfortable,eco-friendly,pricey,affordable,innovative,good quality,cool,classic,popular,casual,lifestyle,old-fashioned,exclusive,overrated,fashionable,impressive,confident,sociable,lazy,obnoxious,Urban Suburban Rural,Race,Education,Income,,pos,text
1275,68,1,3,1,0,1,0,nothing in particular comes to mind,0.05407283,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,7,8,,0.9498202,the brand of shoe that fits me the best and i will buy most often
1297,67,2,39,1,0,0,0,overpriced and made in china,0.022630349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,6,,0.8676413,i ve worn nike in the past they were a good sneaker
1303,69,1,33,1,1,1,0,Nike uses lots of sports uses and studies in the making of their shoes,0.18896545,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1,6,2,,0.06301415,they advertise alot i have not comments
1304,62,2,47,1,0,1,0,Too small for me and don't like there politics so won't buy again,,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,6,4,,0.002572717,a chinese company that uses prison and child labor to produce low quality sports shoes
1305,55,2,5,1,1,1,0,Perhaps the most recognizable athletic shoe in the world,0.83018106,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,5,8,7,,0.7924425,nike makes sneakers that fit my needs
1312,44,2,11,1,1,1,0,good quality shoes,0.7240454,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4,,0.91637933,another great running shoe
1353,52,1,3,1,0,0,0,It is a very liberal company so buying their shoes supports the left,0.04679448,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,7,4,,0.1292593,popular expensive hip and a shoe for any sport
1354,53,1,28,1,1,1,0,Modern and expensive,0.022214396,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,,0.67940444,fashionable and relevant
1373,69,2,50,1,0,0,0,I don't use Need to have wide sizes,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,7,,0.004982249,would not buy anything from this brand
1378,63,1,10,1,1,1,0,Expensive but have the best shoes for people with foot problems because they are extremely padded and have the most support ,,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,2,2,,0.026070656,nike brand sneakers are over priced showoffs
1382,69,1,29,1,0,1,0,"Famous brand of athletic sneaker - overpriced, inconsistent sizing, but stylish",,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,7,7,,0.107087635,expensive sport shoes
1388,39,2,4,1,0,1,0,an athletic brand of clothes ,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,2,,0.047912903,nike went from being a middle class brand to skyrocketing and have become less affordable for the average joe
1393,67,2,19,1,0,0,0,I hate their “causes” and would never wear them,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,6,7,,0.7114075,also a quality brand with a lot of choices
1413,33,2,33,1,1,1,0,a high quality and reputable brand,0.63850003,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,,0.18366228,i think they are well made but too expensive
1430,48,1,14,1,1,1,0,These have such a wide variety that I find it confusing at times,0.042239953,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,2,1,7,4,,0.97773725,always love nike very comfortable and can walk and site see in them good fit and durable also
1431,28,2,13,1,1,1,0,"Basically fine, though their practices regarding labor are abhorent",,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,7,2,,0.003540183,nike makes sneakers but i am not interested in the brand
1438,67,2,48,1,0,0,0,very popular with many styles,0.80258185,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,2,1,4,3,,0.95173883,nike fits very nicely for women and provides comfortable support for all day wear
1444,60,1,22,1,1,1,0,"reliable & comfortable, lots of style choices",,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3,1,6,8,,0.06582343,same as other brands
1477,68,2,5,1,1,0,0,They are good quality,0.9175736,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,6,2,,0.51904726,nike is well known by its branding it is easily identifiable by its checkmark logo
1484,66,1,3,1,0,0,0,"Just that they are more expensive, than my New Balance",,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,6,1,,0.002719861,evil company that endorse people who where involved in dog fighting
1492,32,1,5,1,0,1,0,Shoes are way too narrow for me Great commercials and slogans,0.15647751,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,1,7,2,,0.72101617,very popular with athletes and non athletes
1493,63,1,48,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,3,,0.054064885,about the same as reebok
1505,65,2,10,1,1,1,0,Able to get different styles and colors  You can wear these to play or other activties,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,7,4,,0.009052076,too expensive and not worth the money
1524,63,2,3,1,0,0,0,a high end shoe company,0.108693995,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,2,1,4,1,,0.002583986,horrid and made in chinese sweatshops
1527,61,2,4,1,0,1,0,"More political, I would avoid this brand now",,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,6,8,,0.002356634,don t like nike and don t care for people associated with the brand i don t like products made in china
1550,65,2,39,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,1,,0.96429026,nice looking comfortable
1556,42,2,10,1,1,1,0,Nike is a bold brand that continues to innovate,0.85887414,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,,0.012693877,nike tends to be too narrow for my foot
1568,59,1,44,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,5,10,8,,0.008216859,overpriced and inconsistent quality
1589,68,2,10,1,0,0,0,All around sports brand with a famous swoosh styled logo,0.22974095,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,2,3,6,7,,0.46097037,nike shoes have been around for as long as i can remember they are classics and come in all sort of styles i feel they run a bit small and narrow
1602,62,1,36,1,1,1,0,NIKE ARE GREAT BUT TEND TO RUN SMALL ,,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,2,2,3,2,,0.73954403,a leading sports and apparel company that offers unique designs and latest technology in their equipment and apparel
1605,68,1,48,1,0,1,0,Expensive and made overseas using child laborers,0.008794632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,6,7,,0.023577932,they make sneakers that i have never worn
1626,57,2,10,1,0,0,0,they suck ,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,5,1,,0.75704294,nike is reliable expensive and trendy brand
1635,64,2,31,1,1,1,0,Nike is a popular quality brand that makes sneakers and lots of other athletic apparel,0.8526405,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,1,6,2,,0.03232558,like most shoes they have a sole heel tongue and som have laced while others have velcro
1637,40,2,34,1,0,1,0,The most popular sports brand out there I have a Nike jacket on right now as I type ,,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,6,1,,0.028316425,i don t really know anything about them
1638,64,2,31,1,1,1,0,It's very heavily marketed and very popular Good enough to use for serious training and competition,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,8,4,,0.8173032,i like the comfort of nike but in past years have switched to merrell or new balance because i like the styles better and they come in my size
1647,63,1,34,1,1,0,0,Nike sell a variety of products shoes and clothes,0.20377062,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,1,2,1,,0.12725869,popular brand shoes
1649,32,1,25,1,0,0,0,It is a sneaker company with a swoosh logo,0.11169801,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,6,3,,0.9436414,i own a pair of nike cross trainers they fit well and have worn well
1650,41,1,7,1,1,1,0,A well-known sports brand like Adidas,,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,,0.89169157,cool comfortable durable stylish fit and perform well
1659,65,1,10,1,0,0,0,they are the same as all the other brans,0.026657766,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,2,2,,0.73966336,nike is a sporty shoe that appeals to the younger ages
1672,68,1,3,1,0,1,0,Nike tennis shoes have an iconic symbol like a boomerang  ,,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,8,8,,0.97554374,my favorite sneakers that are the most comfortable
1693,53,2,5,1,1,1,0,Overpriced sweat shop made shoes,0.05116516,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,6,2,,0.19685662,nike is the symbol nike is worn by many atheletes
1695,47,2,16,1,1,1,0,I know of the brand,0.13331643,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,5,4,,0.1497629,they are worn by a lot of professional golfers
1703,59,1,39,1,1,1,0,This brand is used by quite a few professional athletes,0.12615816,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,3,1,4,2,,0.00216265,they are not a good running shoe the company represents people and things i do not agree with i will not buy nike products
1713,62,1,50,1,0,0,0,I am not a fan of Nike Shoes are too tight and too expensive,0.003541989,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,7,,0.011658345,i know nothing about this brand
1715,68,2,33,1,0,0,0,a comfortable sneaker,0.5595237,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,6,5,,0.002332842,i really dislike some of the spokespeople that nike uses so i boycott their brand
1726,62,1,34,1,0,1,0,Popular,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,,0.90924275,i always think of sports when i think of nike the design concepts are well thought out and appealing
1732,58,1,33,1,0,0,0,"I feel that Nike is an overexposed brand; I would imagine that they are comfortable because they are so poopular, but I could never see myself buying a pair",,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,7,4,,0.11798013,made in asia not cheap
1756,42,2,37,1,1,1,0,Nike is a shoe and clothing brand,0.10573405,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,6,3,,0.57242316,it s a high quality shoe
1786,65,1,33,1,1,0,0,"A sports brand shoe,my softball cleats were Nike ",,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,,0.43830386,great style and upscale shoes but usually too narrow for my feet
1800,69,1,21,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,3,,0.2771853,modern original comfortable
1803,67,2,15,1,1,1,0,Look very nice and fit good,0.98401225,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,6,8,,0.35818908,local high quality
1813,64,2,33,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,,0.48592713,these are expensive and popular
1814,62,2,44,1,0,1,0,big company with high prices and woke believes i will never buy again,0.003199402,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,4,,0.036916856,they have over paid athletes on pushing their product
1839,59,2,41,1,0,0,0,overpriced hype,0.043955185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,4,3,,0.15963337,various types of sneakers all colors and sizes
1847,62,1,50,1,0,0,0,Nike made athletic shoes and clothes,0.14454731,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,6,3,,0.018608315,too expensive
1890,62,1,29,1,1,1,0,It's a brand that works and seems good,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,4,,0.2600797,it looks really nice however it is not a good for my foot
1925,67,2,39,1,0,0,0,High price preppy style shoes,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,3,2,,0.6145438,typical and effective benefits
1933,66,2,36,1,0,1,0,"I previously purchased Nike shoes almost exclusively for years, but their aggressive support for anti-American, anti-patriotic sports figures and programs, and their nearly nonstop decline in quality, with exclusive manufacturing in China and 3rd world countries, relegates Nike to the ash heap of history from my perspective",,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,5,4,,0.98995435,this is the best brannd
1944,62,2,39,1,0,0,0,A brand made in sweatshops with prisoners and child labor,0.003535484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,6,5,,0.0499657,athletic footwear brand
1949,61,1,7,1,0,1,0,Popular with sports figures  Advertises a lot On the expensive side ,,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,,0.19469528,a good shoe very comfortable wear out fast i don t like that slaves in china make them
1962,68,2,47,1,1,1,0,"Primo brand of shoes, for high performance athletes",,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1,7,7,,0.22262578,they are very high priced
1989,48,1,4,1,1,1,0,I know they make shoes and other athletic wear,0.08801203,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,,0.009834277,nike is a brand that is too narrow for my feet
2002,69,2,39,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,4,,0.884334,its good reliable brand a lot of models to choose from
2013,56,2,44,1,1,1,0,Made in China and has been around for many years,0.077749304,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,6,,0.008745173,i think these are over priced sneakers
2015,65,2,10,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,8,,0.004490573,the nikes i purchased in the past hurt my feet
2043,36,2,25,1,1,1,0,Great brand  I tend to wear Nike's alot as well  Comfortable and reliable,,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,1,5,4,,0.08677146,athletic shoes of all types
2174,49,1,19,1,1,1,0,love the fit and look,0.9497345,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,2,2,6,2,,0.74208677,fashionable and popular
2189,43,1,25,1,0,0,0,One of the best athletic training shoes,0.943504,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,5,2,,0.68796974,good reputation
2208,50,1,44,1,0,0,0,nike are comfortable and high quality,0.8688153,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,1,5,2,,0.8290958,nike is a brand with products for multiple needs the brand uses technology and innovation to provide quality products for everyone
2210,32,1,11,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,5,,0.8510944,nike is a well made high fashion shoe
2234,38,2,10,1,0,1,0,Nike is sports related and well known for quality,,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,2,1,3,4,,0.0626919,i use to wear nike around years ago
2275,42,1,34,1,0,1,0,This is my favorite brand Good value for money and very durable ,,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2,2,6,1,,0.6933739,expensive comfortable trendy shoes and clothes
2276,46,1,34,1,1,1,0,Very good quality shoes that last,0.9072845,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,2,1,5,3,,0.005578079,don t agree with how and where made with bad press
2282,54,1,5,1,1,1,0,Nike is iconic They have a shoe for everything They are very stylish and fit ,,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,2,7,3,,0.002014114,i consider these shoes garbage and would never recommend or buy them their sponsoring people are not respected by me and i hold the management of this company personally responsible
2306,52,1,41,1,1,1,0,Over-rated and way to pricey for what you get ,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,7,7,,0.96855897,great for any kind of sports and very popular
2327,42,1,44,1,0,1,0,Nike is a well respected and well known sneaker brand with multiple styles to chose from,0.83813053,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,7,7,,0.8154651,dependable comfortable long lasting will be around for the foreseeable future
2328,28,1,5,1,1,1,0,"i have been a nike customer for as long as i can remember my first pair of nikes i ever wanted were black nike cortez' from then on i was hooked on nikes i use them for everyday use, work, exercising and even going out",,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,3,3,,0.74936783,stylish somewhat traditional styling mostly of good quality
2333,50,1,34,1,1,1,0,Nike is an expensive brand and is good quality and is everywhere but very expensive,0.11233228,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,2,1,6,6,,0.8670789,high quality and good looking shoes
2342,53,1,10,1,0,1,0,Nike delivery nice comfort and protection to your feet,0.77093637,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3,3,3,2,,0.9048534,nike is a quality shoe last a long time well fitted gives you good support
2349,28,1,47,1,1,1,0,To me Nike is everything Nike is involved with signing players and more,0.32206893,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,2,5,2,,0.026937507,i don t know for sure about this sneakers
2356,54,1,5,1,0,0,0,"Expensive, and not as comfortable as the New Balance",,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,5,6,,0.7328503,nike is a sturdy brand with style
2357,43,1,27,1,0,0,0,I don't know a lot about them - I don't really buy from them,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,1,3,2,,0.052530345,i feel that they are focused on a younger generation
2394,46,1,44,1,0,1,0,Nike has quality shoes but they're also expensive They're worth consideration during a sale The company has been rather controversial in the past,,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,2,1,6,3,,0.9463743,it has a high quality shoes and suits me
2588,35,2,45,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,3,1,6,7,,0.006984403,far too expensive and they don t carry any shoes my width
2636,45,2,5,1,0,0,0,I am trying new products if going to like does not work I would not buy again,0.023229197,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,6,3,,0.16550304,they were fitness dance sneakers used by pom and cheer groups and also for dancing
2638,42,2,48,1,1,1,0,Mainstream brand with many different styles,0.11161163,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,9,7,,0.002959111,i hate nike because they are beholden to china
2692,48,2,44,1,0,1,0,Too woke Won’t buy their shoes anymore,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,7,7,,0.18899642,a decent sneaker shoe can sometimes be pricey
2705,40,2,14,1,1,1,0,it has some good quality,0.9340361,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,7,7,,0.00997829,nike is over rated a pair ripped on the professional courts
2923,56,2,29,1,1,1,0,has nice desgins of shoes,0.6577966,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,7,4,,0.47382954,very trendy but still not too expensive to be out of reach
3043,35,2,36,1,0,1,0,nike makes narrow shoes and nothing above a size 15 which limits me,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,6,5,,0.95933175,nike is a very high quality durable stylish brand they fit well and feel good kind of pricey but well worth every penny
3049,28,1,28,1,1,0,0,Nike is a monopoly of athleticism and they show it with a simple swoosh,0.07659658,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,1,3,2,,0.39909127,expensive trendy shoes
3145,31,2,31,1,1,1,0,"nike is all about performance i think of athletics when i think about nike all of the nike sneakers i own are for some sport purpose, like running, cycling, walking i feel like nike is also pretty cool they're not afraid to have, like, a neon sneaker or something that's a little flashy and different ",,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,8,4,,0.7721943,affordable and comfortable
3159,36,2,23,1,1,0,0,Nike is the premier shoe company  They are the most popular,,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,8,5,,0.8202298,it is typical walking or running shoe it is comfortable and gives good support i can be expensive
3169,37,2,36,1,0,1,0,It is a good brand that should be used,0.9323859,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,1,,0.31242627,nike is a classic running shoe company
3179,33,2,33,1,0,0,0,I fell that they don't over that big of a quality for the price that they charge I think there are other shoe companies that do a better job ,,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,1,9,4,,0.9060785,good sneaker at a fair price
3197,28,2,20,1,1,1,0,Probably the most popular brand of sneakers,0.93256795,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,6,3,,0.6192717,long standing company still makes one of the best shoes on the market often overpriced but sells a look to shoe junkies
3213,24,1,44,1,1,1,0,It a brand for active activities ,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,,0.727377,took sneakers to next level started wearing as soon as they first arrived and still have a pair i wear
3245,31,1,34,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,7,2,,0.9252445,nike is an older traditional sneaker it seems they have been around forever their sneakers are quality durable attractive and seem to last a long time i have a pair of nike s and have had them for years and they still are in style today
3247,38,1,1,1,1,0,0,I don't buy nike anymore not since Colin ,,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,,0.82125056,i like their clothes
3275,38,1,21,1,1,1,0,Versatile athletic brand Major player in the retail space Memorable slogan,0.50640374,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,1,7,5,,0.010622166,very liberal not my favorite when it comes to political activism
3287,25,2,18,1,1,1,0,very popular brand very common to see,0.8000334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,,0.072021544,swoosh design leader that has major factories in communist china and is marketed by lebron james
3300,46,2,42,1,1,1,0,A woke brand who preaches to the American public about social issues while supporting the Chinese Communist Party and using slave labor to make their shoes ,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,6,,0.40162867,just do it they are known for the athletes who sponsor them and for being in oregon
